Epoch,CPU_Usage(%),RAM_Usage(%),GPU_Usage(%),GPU_Memory_Used(MB),GPU_Power(W),Network_Usage(Bytes),Epoch_Training_Time(s),source_file
9,0.0,29.5,0.0,21324.0,137.64499999999998,207673637,14.529108762741089,training_metrics_batch32_lr0.0005_epochs30.csv
10,0.0,29.5,0.0,21324.0,138.595,207732474,14.402693510055542,training_metrics_batch32_lr0.0005_epochs30.csv
11,0.0,29.6,0.0,21324.0,137.55599999999998,207792391,14.618258237838743,training_metrics_batch32_lr0.0005_epochs30.csv
12,0.0,29.6,0.0,21324.0,140.365,207851931,14.470587491989136,training_metrics_batch32_lr0.0005_epochs30.csv
13,0.0,29.6,0.0,21324.0,139.599,207911021,14.599256038665771,training_metrics_batch32_lr0.0005_epochs30.csv
14,0.0,29.7,0.0,21324.0,136.959,207969671,14.737794637680054,training_metrics_batch32_lr0.0005_epochs30.csv
15,0.0,29.7,0.0,21324.0,142.145,208028085,14.727339744567873,training_metrics_batch32_lr0.0005_epochs30.csv
16,0.0,29.7,0.0,21324.0,139.622,208086983,14.73632550239563,training_metrics_batch32_lr0.0005_epochs30.csv
17,0.0,29.7,0.0,21324.0,137.74200000000002,208146748,14.91930055618286,training_metrics_batch32_lr0.0005_epochs30.csv
18,0.0,29.8,0.0,21324.0,138.454,208205774,14.839051008224487,training_metrics_batch32_lr0.0005_epochs30.csv
19,0.0,29.8,0.0,21324.0,140.329,208264521,14.711108684539797,training_metrics_batch32_lr0.0005_epochs30.csv
20,0.1,29.8,0.0,21324.0,138.172,208323623,14.681296348571776,training_metrics_batch32_lr0.0005_epochs30.csv
21,0.0,29.8,0.0,21324.0,137.434,208383057,14.871203899383543,training_metrics_batch32_lr0.0005_epochs30.csv
22,0.0,29.5,0.0,21324.0,139.38799999999998,208441551,14.53761911392212,training_metrics_batch32_lr0.0005_epochs30.csv
23,0.1,29.6,0.0,21324.0,140.152,208500289,14.653673887252808,training_metrics_batch32_lr0.0005_epochs30.csv
24,0.0,29.7,0.0,21324.0,140.608,208559648,14.847585678100586,training_metrics_batch32_lr0.0005_epochs30.csv
25,0.0,29.7,0.0,21324.0,138.545,208633608,14.669047594070436,training_metrics_batch32_lr0.0005_epochs30.csv
26,0.0,29.7,0.0,21324.0,141.826,208695346,14.602818012237549,training_metrics_batch32_lr0.0005_epochs30.csv
27,0.0,29.8,0.0,21324.0,138.79,208754000,14.556417226791382,training_metrics_batch32_lr0.0005_epochs30.csv
28,0.0,29.8,0.0,21324.0,139.293,208814191,14.617845058441162,training_metrics_batch32_lr0.0005_epochs30.csv
29,0.0,29.8,0.0,21324.0,140.101,208873389,14.651573181152344,training_metrics_batch32_lr0.0005_epochs30.csv
30,0.0,29.8,0.0,21324.0,136.554,208931895,14.729931592941284,training_metrics_batch32_lr0.0005_epochs30.csv
1,0.0,17.9,0.0,21312.0,137.409,201595023,75.15558052062988,training_metrics_batch32_lr0.001_epochs10.csv
2,0.0,17.7,0.0,21312.0,133.034,201654179,14.777071237564089,training_metrics_batch32_lr0.001_epochs10.csv
3,0.0,17.7,0.0,21312.0,132.23399999999998,201712979,14.67401885986328,training_metrics_batch32_lr0.001_epochs10.csv
4,0.0,17.9,0.0,21312.0,135.575,201772239,14.491955041885376,training_metrics_batch32_lr0.001_epochs10.csv
5,0.0,18.0,0.0,21312.0,137.049,201846484,14.537711381912231,training_metrics_batch32_lr0.001_epochs10.csv
6,0.0,18.1,0.0,21312.0,139.938,201905472,14.603014945983888,training_metrics_batch32_lr0.001_epochs10.csv
7,0.0,18.2,0.0,21312.0,136.839,201966209,14.69310712814331,training_metrics_batch32_lr0.001_epochs10.csv
8,0.0,18.2,0.0,21312.0,136.07600000000002,202025403,14.555553674697876,training_metrics_batch32_lr0.001_epochs10.csv
9,0.0,18.2,0.0,21312.0,136.696,202084183,14.611074447631836,training_metrics_batch32_lr0.001_epochs10.csv
10,0.0,18.0,0.0,21312.0,136.554,202142777,14.517490863800049,training_metrics_batch32_lr0.001_epochs10.csv
1,0.1,22.2,0.0,21314.0,130.899,202228951,70.62863159179688,training_metrics_batch32_lr0.001_epochs20.csv
2,0.0,22.0,0.0,21314.0,135.671,202290345,14.602470874786375,training_metrics_batch32_lr0.001_epochs20.csv
3,0.0,21.9,0.0,21314.0,137.06,202349259,14.471547842025757,training_metrics_batch32_lr0.001_epochs20.csv
4,0.0,21.9,0.0,21314.0,136.243,202408315,14.486888885498049,training_metrics_batch32_lr0.001_epochs20.csv
5,0.0,22.0,0.0,21314.0,137.296,202469038,14.515665531158447,training_metrics_batch32_lr0.001_epochs20.csv
6,0.0,22.1,0.0,21314.0,138.825,202528100,14.581146955490112,training_metrics_batch32_lr0.001_epochs20.csv
7,0.0,22.1,0.0,21314.0,135.749,202593078,14.58380889892578,training_metrics_batch32_lr0.001_epochs20.csv
8,0.1,21.9,0.0,21314.0,138.65,202652500,14.486101150512695,training_metrics_batch32_lr0.001_epochs20.csv
9,0.0,22.0,0.0,21314.0,137.123,202711479,14.53776741027832,training_metrics_batch32_lr0.001_epochs20.csv
10,0.0,22.0,0.0,21314.0,138.358,202772969,14.492659091949465,training_metrics_batch32_lr0.001_epochs20.csv
11,0.1,22.1,0.0,21314.0,137.891,202833177,14.530115127563477,training_metrics_batch32_lr0.001_epochs20.csv
12,0.0,22.1,0.0,21314.0,135.803,202893082,14.431984901428224,training_metrics_batch32_lr0.001_epochs20.csv
13,0.1,22.1,0.0,21314.0,140.384,202951842,14.457229852676392,training_metrics_batch32_lr0.001_epochs20.csv
14,0.0,22.1,0.0,21314.0,137.837,203014664,14.62365174293518,training_metrics_batch32_lr0.001_epochs20.csv
15,0.0,22.2,0.0,21314.0,141.096,203073586,14.687853813171388,training_metrics_batch32_lr0.001_epochs20.csv
16,0.0,22.2,0.0,21314.0,136.93,203132134,14.38013219833374,training_metrics_batch32_lr0.001_epochs20.csv
17,0.0,22.2,0.0,21314.0,141.15300000000002,203190916,14.72825312614441,training_metrics_batch32_lr0.001_epochs20.csv
18,0.0,22.2,0.0,21314.0,140.048,203261238,14.69138526916504,training_metrics_batch32_lr0.001_epochs20.csv
19,0.0,22.3,0.0,21314.0,139.448,203320534,14.500601530075071,training_metrics_batch32_lr0.001_epochs20.csv
20,0.0,22.3,0.0,21314.0,142.294,203382732,14.795772552490234,training_metrics_batch32_lr0.001_epochs20.csv
1,0.0,24.3,0.0,21316.0,130.228,203479430,68.98172402381897,training_metrics_batch32_lr0.001_epochs30.csv
2,0.0,24.0,0.0,21316.0,137.754,203538835,14.70258402824402,training_metrics_batch32_lr0.001_epochs30.csv
3,0.0,24.0,0.0,21316.0,137.569,203597781,14.727706909179688,training_metrics_batch32_lr0.001_epochs30.csv
4,0.1,24.0,0.0,21316.0,134.539,203657111,14.833104372024536,training_metrics_batch32_lr0.001_epochs30.csv
5,0.0,24.0,0.0,21316.0,138.862,203715921,14.84035038948059,training_metrics_batch32_lr0.001_epochs30.csv
6,0.0,24.1,0.0,21316.0,133.27100000000002,203775697,14.73253846168518,training_metrics_batch32_lr0.001_epochs30.csv
7,0.0,24.1,0.0,21316.0,138.196,203834665,14.791155576705933,training_metrics_batch32_lr0.001_epochs30.csv
8,0.0,24.1,0.0,21316.0,135.579,203893818,14.587878465652466,training_metrics_batch32_lr0.001_epochs30.csv
9,0.1,24.1,0.0,21316.0,138.102,203952344,14.885344982147217,training_metrics_batch32_lr0.001_epochs30.csv
10,0.0,24.1,0.0,21316.0,138.56900000000002,204012177,14.693968296051024,training_metrics_batch32_lr0.001_epochs30.csv
11,0.0,24.1,0.0,21316.0,139.774,204071973,14.88675308227539,training_metrics_batch32_lr0.001_epochs30.csv
12,0.0,23.8,0.0,21316.0,137.586,204130969,14.770211935043337,training_metrics_batch32_lr0.001_epochs30.csv
13,0.0,23.9,0.0,21316.0,138.096,204189583,14.598681449890137,training_metrics_batch32_lr0.001_epochs30.csv
14,0.0,23.9,0.0,21316.0,138.06900000000002,204248895,14.830219030380247,training_metrics_batch32_lr0.001_epochs30.csv
15,0.0,23.9,0.0,21316.0,138.778,204308598,14.98945665359497,training_metrics_batch32_lr0.001_epochs30.csv
16,0.1,24.0,0.0,21316.0,140.071,204370528,14.663352727890016,training_metrics_batch32_lr0.001_epochs30.csv
17,0.1,24.0,0.0,21316.0,138.406,204430122,14.646538496017456,training_metrics_batch32_lr0.001_epochs30.csv
18,0.0,24.0,0.0,21316.0,139.09300000000002,204490453,14.809372425079346,training_metrics_batch32_lr0.001_epochs30.csv
19,0.0,24.1,0.0,21316.0,139.02100000000002,204549113,14.590181589126589,training_metrics_batch32_lr0.001_epochs30.csv
20,2.0,24.3,0.0,21316.0,139.677,204608875,14.823962926864624,training_metrics_batch32_lr0.001_epochs30.csv
21,0.1,24.2,0.0,21316.0,140.284,204667984,14.517374753952026,training_metrics_batch32_lr0.001_epochs30.csv
22,0.1,24.2,0.0,21316.0,140.558,204726964,14.505520105361938,training_metrics_batch32_lr0.001_epochs30.csv
23,0.2,24.2,0.0,21316.0,140.122,204786922,14.66821813583374,training_metrics_batch32_lr0.001_epochs30.csv
24,0.0,24.2,0.0,21316.0,139.20999999999998,204850546,14.661592960357666,training_metrics_batch32_lr0.001_epochs30.csv
25,0.0,24.0,0.0,21316.0,138.125,204921856,14.993079900741575,training_metrics_batch32_lr0.001_epochs30.csv
26,0.0,24.1,0.0,21316.0,138.841,204990257,14.560047388076782,training_metrics_batch32_lr0.001_epochs30.csv
27,0.0,24.1,0.0,21316.0,139.241,205051419,14.6396746635437,training_metrics_batch32_lr0.001_epochs30.csv
28,0.0,24.2,0.0,21316.0,138.877,205111934,14.74933695793152,training_metrics_batch32_lr0.001_epochs30.csv
29,0.0,24.2,0.0,21316.0,138.247,205170578,14.756935358047484,training_metrics_batch32_lr0.001_epochs30.csv
30,0.0,24.2,0.0,21316.0,136.11200000000002,205229298,14.6427800655365,training_metrics_batch32_lr0.001_epochs30.csv
1,0.0,31.8,0.0,21328.0,130.851,209018552,70.07445287704468,training_metrics_batch32_lr0.01_epochs10.csv
2,0.0,31.3,0.0,21328.0,136.887,209079747,14.729050874710085,training_metrics_batch32_lr0.01_epochs10.csv
3,0.0,31.4,0.0,21328.0,139.661,209139664,14.50286054611206,training_metrics_batch32_lr0.01_epochs10.csv
4,0.0,31.4,0.0,21328.0,137.954,209198718,14.51387333869934,training_metrics_batch32_lr0.01_epochs10.csv
5,0.0,31.5,0.0,21328.0,138.642,209257370,14.613991498947144,training_metrics_batch32_lr0.01_epochs10.csv
6,0.1,31.5,0.0,21328.0,138.613,209317004,14.398367404937744,training_metrics_batch32_lr0.01_epochs10.csv
7,0.1,31.6,0.0,21328.0,139.49,209376722,14.622100114822388,training_metrics_batch32_lr0.01_epochs10.csv
8,0.0,31.6,0.0,21328.0,138.796,209435348,14.548423528671265,training_metrics_batch32_lr0.01_epochs10.csv
9,0.0,31.6,0.0,21328.0,139.12,209494138,14.609567165374756,training_metrics_batch32_lr0.01_epochs10.csv
10,0.0,31.6,0.0,21328.0,135.939,209564514,14.706310033798218,training_metrics_batch32_lr0.01_epochs10.csv
1,0.0,33.5,0.0,21330.0,130.285,209662791,69.77546787261963,training_metrics_batch32_lr0.01_epochs20.csv
2,0.1,33.2,0.0,21330.0,135.594,209722301,14.93639326095581,training_metrics_batch32_lr0.01_epochs20.csv
3,0.0,32.9,0.0,21330.0,135.534,209781432,14.808372974395752,training_metrics_batch32_lr0.01_epochs20.csv
4,0.0,33.1,0.0,21330.0,138.346,209841097,14.702967882156372,training_metrics_batch32_lr0.01_epochs20.csv
5,0.0,33.0,0.0,21330.0,136.297,209900547,14.684017658233644,training_metrics_batch32_lr0.01_epochs20.csv
6,0.0,33.1,0.0,21330.0,135.74200000000002,209959497,14.884763717651367,training_metrics_batch32_lr0.01_epochs20.csv
7,0.0,33.1,0.0,21330.0,134.60500000000002,210018521,14.918676614761353,training_metrics_batch32_lr0.01_epochs20.csv
8,0.0,33.1,0.0,21330.0,135.764,210078487,14.83156394958496,training_metrics_batch32_lr0.01_epochs20.csv
9,0.0,33.2,0.0,21330.0,135.988,210137527,14.798834323883057,training_metrics_batch32_lr0.01_epochs20.csv
10,0.0,33.2,0.0,21330.0,135.928,210197266,14.948424577713013,training_metrics_batch32_lr0.01_epochs20.csv
11,0.0,33.2,0.0,21330.0,137.852,210255904,14.636568069458008,training_metrics_batch32_lr0.01_epochs20.csv
12,0.0,33.2,0.0,21330.0,137.532,210315799,14.63280153274536,training_metrics_batch32_lr0.01_epochs20.csv
13,0.0,33.3,0.0,21330.0,139.985,210378021,14.76968789100647,training_metrics_batch32_lr0.01_epochs20.csv
14,0.0,33.2,0.0,21330.0,137.78199999999998,210437557,14.83508825302124,training_metrics_batch32_lr0.01_epochs20.csv
15,0.1,33.0,0.0,21330.0,138.178,210496241,14.789127111434937,training_metrics_batch32_lr0.01_epochs20.csv
16,0.1,33.1,0.0,21330.0,137.413,210555874,14.96882963180542,training_metrics_batch32_lr0.01_epochs20.csv
17,0.1,33.1,0.0,21330.0,138.61700000000002,210614950,15.043238162994385,training_metrics_batch32_lr0.01_epochs20.csv
18,0.1,33.1,0.0,21330.0,139.463,210677112,14.861435413360596,training_metrics_batch32_lr0.01_epochs20.csv
19,0.0,33.2,0.0,21330.0,141.243,210736200,14.639447689056396,training_metrics_batch32_lr0.01_epochs20.csv
20,0.0,33.2,0.0,21330.0,136.125,210795469,14.873299598693848,training_metrics_batch32_lr0.01_epochs20.csv
1,0.0,35.3,0.0,21334.0,129.951,210878645,70.0609130859375,training_metrics_batch32_lr0.01_epochs30.csv
2,0.0,35.0,0.0,21334.0,136.08100000000002,210938133,14.615209579467772,training_metrics_batch32_lr0.01_epochs30.csv
3,0.5,34.9,0.0,21334.0,134.845,210996465,14.68434715270996,training_metrics_batch32_lr0.01_epochs30.csv
4,0.0,34.9,0.0,21334.0,138.705,211057598,14.642906188964844,training_metrics_batch32_lr0.01_epochs30.csv
5,0.0,34.9,0.0,21334.0,136.805,211119438,14.691613674163818,training_metrics_batch32_lr0.01_epochs30.csv
6,0.0,34.7,0.0,21334.0,136.124,211179256,14.63236117362976,training_metrics_batch32_lr0.01_epochs30.csv
7,0.0,34.8,0.0,21334.0,136.87,211238250,14.85916805267334,training_metrics_batch32_lr0.01_epochs30.csv
8,0.0,34.8,0.0,21334.0,138.629,211296782,14.675991535186768,training_metrics_batch32_lr0.01_epochs30.csv
9,0.0,34.9,0.0,21334.0,137.054,211355668,14.709415435791016,training_metrics_batch32_lr0.01_epochs30.csv
10,0.0,34.9,0.0,21334.0,139.93200000000002,211415228,14.523221254348757,training_metrics_batch32_lr0.01_epochs30.csv
11,0.0,34.9,0.0,21334.0,141.53300000000002,211474070,14.75958514213562,training_metrics_batch32_lr0.01_epochs30.csv
12,0.0,35.0,0.0,21334.0,139.888,211532975,14.60424256324768,training_metrics_batch32_lr0.01_epochs30.csv
13,0.0,35.0,0.0,21334.0,136.882,211602301,14.628089666366575,training_metrics_batch32_lr0.01_epochs30.csv
14,0.0,35.0,0.0,21334.0,138.43200000000002,211661875,14.642405271530151,training_metrics_batch32_lr0.01_epochs30.csv
15,0.0,35.0,0.0,21334.0,139.491,211723641,14.637474298477173,training_metrics_batch32_lr0.01_epochs30.csv
16,0.0,35.0,0.0,21334.0,137.682,211794674,14.720866918563845,training_metrics_batch32_lr0.01_epochs30.csv
17,0.0,35.0,0.0,21334.0,142.585,211855046,14.627047061920166,training_metrics_batch32_lr0.01_epochs30.csv
18,0.0,35.0,0.0,21334.0,137.786,211914338,14.512314558029177,training_metrics_batch32_lr0.01_epochs30.csv
19,0.0,34.7,0.0,21334.0,138.469,211972970,14.63344669342041,training_metrics_batch32_lr0.01_epochs30.csv
20,0.0,34.7,0.0,21334.0,137.23399999999998,212049604,14.639703035354614,training_metrics_batch32_lr0.01_epochs30.csv
21,0.0,34.8,0.0,21334.0,139.273,212109761,14.718045473098757,training_metrics_batch32_lr0.01_epochs30.csv
22,0.0,34.8,0.0,21334.0,139.07,212169389,14.806006908416748,training_metrics_batch32_lr0.01_epochs30.csv
23,0.0,34.8,0.0,21334.0,138.934,212228327,14.591931581497192,training_metrics_batch32_lr0.01_epochs30.csv
24,0.0,34.9,0.0,21334.0,138.644,212286957,14.562149047851562,training_metrics_batch32_lr0.01_epochs30.csv
25,0.1,34.9,0.0,21334.0,139.801,212346199,14.457913637161257,training_metrics_batch32_lr0.01_epochs30.csv
26,0.0,34.9,0.0,21334.0,139.083,212406077,14.511308193206789,training_metrics_batch32_lr0.01_epochs30.csv
27,0.1,35.0,0.0,21334.0,137.821,212464511,14.528258562088013,training_metrics_batch32_lr0.01_epochs30.csv
28,0.0,34.9,0.0,21334.0,138.977,212524301,14.73038649559021,training_metrics_batch32_lr0.01_epochs30.csv
29,0.0,35.0,0.0,21334.0,138.8,212583806,14.556929349899292,training_metrics_batch32_lr0.01_epochs30.csv
30,0.0,35.0,0.0,21334.0,140.1,212643272,14.637428998947144,training_metrics_batch32_lr0.01_epochs30.csv
1,0.1,43.1,0.0,21346.0,133.429,214634497,65.53334712982178,training_metrics_batch64_lr0.0005_epochs10.csv
2,0.0,43.1,0.0,21346.0,144.522,214665623,8.318500280380249,training_metrics_batch64_lr0.0005_epochs10.csv
3,0.0,43.0,0.0,21346.0,145.53,214709729,8.276985168457031,training_metrics_batch64_lr0.0005_epochs10.csv
4,0.0,43.0,0.0,21346.0,144.894,214744764,8.129404306411743,training_metrics_batch64_lr0.0005_epochs10.csv
5,0.1,43.0,0.0,21346.0,144.9,214777421,8.14944076538086,training_metrics_batch64_lr0.0005_epochs10.csv
6,0.0,43.0,0.0,21346.0,145.265,214809807,8.175878286361694,training_metrics_batch64_lr0.0005_epochs10.csv
7,0.0,43.0,0.0,21346.0,146.87900000000002,214842075,8.274847745895386,training_metrics_batch64_lr0.0005_epochs10.csv
8,0.0,43.1,0.0,21346.0,146.195,214873541,8.221478462219238,training_metrics_batch64_lr0.0005_epochs10.csv
9,0.0,42.6,0.0,21346.0,146.378,214905507,8.108283519744873,training_metrics_batch64_lr0.0005_epochs10.csv
10,0.1,42.6,0.0,21346.0,143.554,214938179,8.255709171295166,training_metrics_batch64_lr0.0005_epochs10.csv
1,0.0,44.9,0.0,21348.0,130.396,214999187,67.11743664741516,training_metrics_batch64_lr0.0005_epochs20.csv
2,0.0,44.8,0.0,21348.0,144.046,215030245,8.2677903175354,training_metrics_batch64_lr0.0005_epochs20.csv
3,0.1,44.7,0.0,21348.0,142.981,215060555,8.375353336334229,training_metrics_batch64_lr0.0005_epochs20.csv
4,0.0,44.7,0.0,21348.0,143.16899999999998,215090859,8.328330039978027,training_metrics_batch64_lr0.0005_epochs20.csv
5,0.0,44.7,0.0,21348.0,144.836,215120953,8.121273756027222,training_metrics_batch64_lr0.0005_epochs20.csv
6,0.1,44.8,0.0,21348.0,144.411,215162147,8.256350755691528,training_metrics_batch64_lr0.0005_epochs20.csv
7,0.1,44.8,0.0,21348.0,144.054,215197422,8.25247859954834,training_metrics_batch64_lr0.0005_epochs20.csv
8,0.1,44.8,0.0,21348.0,144.42700000000002,215237316,8.375195264816284,training_metrics_batch64_lr0.0005_epochs20.csv
9,0.0,44.9,0.0,21348.0,143.759,215268450,8.312450885772705,training_metrics_batch64_lr0.0005_epochs20.csv
10,0.0,44.0,0.0,21348.0,145.377,215299386,8.423800706863403,training_metrics_batch64_lr0.0005_epochs20.csv
11,0.1,44.2,0.0,21348.0,145.499,215330590,8.195194959640503,training_metrics_batch64_lr0.0005_epochs20.csv
12,0.0,44.4,0.0,21348.0,145.421,215362580,8.1462082862854,training_metrics_batch64_lr0.0005_epochs20.csv
13,0.0,44.4,0.0,21348.0,147.179,215400489,8.163326501846313,training_metrics_batch64_lr0.0005_epochs20.csv
14,0.1,44.4,0.0,21348.0,146.33100000000002,215435285,8.333075284957886,training_metrics_batch64_lr0.0005_epochs20.csv
15,0.0,44.5,0.0,21348.0,145.112,215466691,8.277900695800781,training_metrics_batch64_lr0.0005_epochs20.csv
16,0.2,44.6,0.0,21348.0,144.583,215496833,8.315322875976562,training_metrics_batch64_lr0.0005_epochs20.csv
17,0.0,44.6,0.0,21348.0,145.562,215527683,8.299602031707764,training_metrics_batch64_lr0.0005_epochs20.csv
18,0.0,44.8,0.0,21348.0,145.533,215558113,8.25421953201294,training_metrics_batch64_lr0.0005_epochs20.csv
19,0.0,44.8,0.0,21348.0,146.39600000000002,215588097,8.298192739486694,training_metrics_batch64_lr0.0005_epochs20.csv
20,0.0,44.8,0.0,21348.0,145.159,215618451,8.212369203567505,training_metrics_batch64_lr0.0005_epochs20.csv
1,0.0,46.4,0.0,21350.0,130.79899999999998,215676359,67.39278841018677,training_metrics_batch64_lr0.0005_epochs30.csv
2,0.0,46.2,0.0,21350.0,145.154,215706547,8.296036958694458,training_metrics_batch64_lr0.0005_epochs30.csv
3,0.0,46.3,0.0,21350.0,144.058,215736603,8.300026893615723,training_metrics_batch64_lr0.0005_epochs30.csv
4,0.0,46.3,0.0,21350.0,144.075,215767695,8.265399932861328,training_metrics_batch64_lr0.0005_epochs30.csv
5,0.0,46.3,0.0,21350.0,145.66,215798019,8.148073673248291,training_metrics_batch64_lr0.0005_epochs30.csv
6,0.1,46.2,0.0,21350.0,146.79,215829067,7.98178768157959,training_metrics_batch64_lr0.0005_epochs30.csv
7,0.0,46.3,0.0,21350.0,146.586,215858871,8.084316730499268,training_metrics_batch64_lr0.0005_epochs30.csv
8,0.1,46.4,0.0,21350.0,145.43599999999998,215888675,8.098507642745972,training_metrics_batch64_lr0.0005_epochs30.csv
9,0.0,46.4,0.0,21350.0,144.638,215919947,8.216103553771973,training_metrics_batch64_lr0.0005_epochs30.csv
10,0.0,46.3,0.0,21350.0,145.965,215950791,8.15109920501709,training_metrics_batch64_lr0.0005_epochs30.csv
11,0.0,46.4,0.0,21350.0,145.565,215981999,8.158105850219727,training_metrics_batch64_lr0.0005_epochs30.csv
12,0.0,46.4,0.0,21350.0,146.70600000000002,216011895,8.12525725364685,training_metrics_batch64_lr0.0005_epochs30.csv
13,0.0,45.9,0.0,21350.0,144.84199999999998,216042595,8.2135329246521,training_metrics_batch64_lr0.0005_epochs30.csv
14,0.0,46.1,0.0,21350.0,144.107,216072153,8.09580135345459,training_metrics_batch64_lr0.0005_epochs30.csv
15,0.0,46.1,0.0,21350.0,146.077,216101957,8.122217416763306,training_metrics_batch64_lr0.0005_epochs30.csv
16,0.0,46.2,0.0,21350.0,146.758,216132743,8.12046194076538,training_metrics_batch64_lr0.0005_epochs30.csv
17,0.0,46.3,0.0,21350.0,145.941,216162301,8.13169550895691,training_metrics_batch64_lr0.0005_epochs30.csv
18,0.0,46.4,0.0,21350.0,146.07600000000002,216193661,8.082189559936523,training_metrics_batch64_lr0.0005_epochs30.csv
19,0.0,46.4,0.0,21350.0,146.361,216224403,8.193227052688599,training_metrics_batch64_lr0.0005_epochs30.csv
20,0.0,46.4,0.0,21350.0,147.449,216255973,8.120351552963257,training_metrics_batch64_lr0.0005_epochs30.csv
21,0.1,46.5,0.0,21350.0,146.231,216287839,8.06923246383667,training_metrics_batch64_lr0.0005_epochs30.csv
22,0.0,46.5,0.0,21350.0,145.928,216317535,8.052797555923462,training_metrics_batch64_lr0.0005_epochs30.csv
23,0.0,46.6,0.0,21350.0,146.312,216347816,8.343397855758667,training_metrics_batch64_lr0.0005_epochs30.csv
24,0.0,46.6,0.0,21350.0,145.31900000000002,216378351,8.121113061904907,training_metrics_batch64_lr0.0005_epochs30.csv
25,0.0,46.6,0.0,21350.0,146.659,216408161,8.007893562316895,training_metrics_batch64_lr0.0005_epochs30.csv
26,0.1,46.1,0.0,21350.0,146.515,216438903,8.194329261779785,training_metrics_batch64_lr0.0005_epochs30.csv
27,0.0,46.2,0.0,21350.0,147.051,216469427,8.260035514831543,training_metrics_batch64_lr0.0005_epochs30.csv
28,0.1,46.3,0.0,21350.0,146.81099999999998,216498985,8.170547246932983,training_metrics_batch64_lr0.0005_epochs30.csv
29,0.1,46.4,0.0,21350.0,145.71300000000002,216529133,8.144299030303955,training_metrics_batch64_lr0.0005_epochs30.csv
30,0.0,46.4,0.0,21350.0,147.134,216559955,8.093465805053711,training_metrics_batch64_lr0.0005_epochs30.csv
1,0.0,37.2,0.0,21336.0,144.976,212700074,66.12042951583862,training_metrics_batch64_lr0.001_epochs10.csv
2,0.0,37.1,0.0,21336.0,146.084,212731894,8.112685918807983,training_metrics_batch64_lr0.001_epochs10.csv
3,0.0,37.0,0.0,21336.0,144.624,212761836,8.173412084579468,training_metrics_batch64_lr0.001_epochs10.csv
4,0.2,37.1,0.0,21336.0,145.134,212791480,8.312343120574951,training_metrics_batch64_lr0.001_epochs10.csv
5,0.0,37.1,0.0,21336.0,146.664,212822043,8.237410545349121,training_metrics_batch64_lr0.001_epochs10.csv
6,0.0,37.1,0.0,21336.0,145.316,212852369,8.215298414230347,training_metrics_batch64_lr0.001_epochs10.csv
7,0.2,37.2,0.0,21336.0,145.91,212882587,8.135125160217285,training_metrics_batch64_lr0.001_epochs10.csv
8,0.1,37.2,0.0,21336.0,145.673,212912563,8.263805627822876,training_metrics_batch64_lr0.001_epochs10.csv
9,0.0,37.2,0.0,21336.0,146.581,212942487,8.268474817276001,training_metrics_batch64_lr0.001_epochs10.csv
10,0.0,37.3,0.0,21336.0,147.733,212972677,8.10932731628418,training_metrics_batch64_lr0.001_epochs10.csv
1,0.0,39.1,0.0,21340.0,131.156,213026633,65.29373502731323,training_metrics_batch64_lr0.001_epochs20.csv
2,0.0,39.1,0.0,21340.0,146.279,213056754,8.05768632888794,training_metrics_batch64_lr0.001_epochs20.csv
3,0.1,39.1,0.0,21340.0,144.69,213087974,8.167687892913818,training_metrics_batch64_lr0.001_epochs20.csv
4,0.0,39.0,0.0,21340.0,144.106,213122146,8.127135038375854,training_metrics_batch64_lr0.001_epochs20.csv
5,0.0,39.1,0.0,21340.0,144.672,213152548,8.114472150802612,training_metrics_batch64_lr0.001_epochs20.csv
6,0.0,39.1,0.0,21340.0,145.666,213182352,8.143677949905396,training_metrics_batch64_lr0.001_epochs20.csv
7,0.0,39.1,0.0,21340.0,144.68900000000002,213212806,8.018918752670288,training_metrics_batch64_lr0.001_epochs20.csv
8,0.1,39.1,0.0,21340.0,145.077,213242364,8.198699235916138,training_metrics_batch64_lr0.001_epochs20.csv
9,0.1,39.2,0.0,21340.0,145.417,213272254,8.093945980072021,training_metrics_batch64_lr0.001_epochs20.csv
10,0.1,39.2,0.0,21340.0,146.555,213302196,8.07937741279602,training_metrics_batch64_lr0.001_epochs20.csv
11,0.1,39.2,0.0,21340.0,145.43,213332420,8.072169542312622,training_metrics_batch64_lr0.001_epochs20.csv
12,0.1,39.2,0.0,21340.0,146.254,213362604,8.157840967178345,training_metrics_batch64_lr0.001_epochs20.csv
13,0.0,38.6,0.0,21340.0,145.321,213393346,8.268402338027954,training_metrics_batch64_lr0.001_epochs20.csv
14,0.0,38.8,0.0,21340.0,146.018,213423150,8.176344156265259,training_metrics_batch64_lr0.001_epochs20.csv
15,0.1,38.9,0.0,21340.0,147.44,213453224,8.129661083221436,training_metrics_batch64_lr0.001_epochs20.csv
16,0.0,38.9,0.0,21340.0,147.077,213482868,8.106942653656006,training_metrics_batch64_lr0.001_epochs20.csv
17,0.0,39.0,0.0,21340.0,146.173,213518526,7.99044132232666,training_metrics_batch64_lr0.001_epochs20.csv
18,0.0,39.1,0.0,21340.0,145.582,213554007,8.219371557235718,training_metrics_batch64_lr0.001_epochs20.csv
19,0.0,39.1,0.0,21340.0,146.99599999999998,213584613,8.189116477966309,training_metrics_batch64_lr0.001_epochs20.csv
